address,Time(s),ax(g),ay(g),az(g),wx(deg/s),wy(deg/s),wz(deg/s),AngleX(deg),AngleY(deg),AngleZ(deg),T(Â°) 
0x50, 16:24:02.817,-0.9258,0.6421,0.8071,-21.3623,8.3008,13.5498,-74.9597,-32.5195,179.9945,48.35
0x50, 16:24:02.841,-0.9355,0.6055,0.7988,-24.4141,13.855,10.1929,-75.1355,-32.3877,179.9945,48.35
0x50, 16:24:02.853,-0.9478,0.5708,0.79,-24.7803,18.3716,5.9814,-75.2838,-32.2833,179.9945,48.35
0x50, 16:24:02.854,-0.9644,0.5386,0.7944,-22.7051,21.6064,0.7935,-75.3772,-32.2174,179.9945,48.35
0x50, 16:24:02.855,-0.9854,0.5283,0.7935,-18.3105,23.1934,-3.7842,-75.4156,-32.1954,179.9945,48.36
0x50, 16:24:02.855,-1.0161,0.5264,0.7998,-12.3901,23.1323,-6.2256,-75.3882,-32.2009,179.9945,48.35
0x50, 16:24:02.856,-1.043,0.5317,0.8145,-5.7983,21.6064,-6.2866,-75.3003,-32.2064,179.9945,48.35
0x50, 16:24:02.867,-1.0547,0.5508,0.8291,0.7935,18.6768,-4.8218,-75.174,-32.2064,179.9945,48.35
0x50, 16:24:02.885,-1.0645,0.5806,0.8525,6.7749,15.0146,-3.3569,-75.0092,-32.1954,179.9945,48.35
0x50, 16:24:02.896,-1.0601,0.6187,0.8647,11.8408,10.8643,-2.9907,-74.8169,-32.2009,179.9945,48.34
0x50, 16:24:02.897,-1.0552,0.6338,0.8799,14.5874,6.958,-3.0518,-74.6246,-32.2119,179.9945,48.34
0x50, 16:24:02.913,-1.0552,0.6338,0.8799,14.5874,6.958,-3.0518,-74.4324,-32.2229,179.9945,48.34
0x50, 16:24:02.915,-1.0371,0.6636,0.8945,15.686,3.479,-2.3804,-74.2511,-32.2339,179.9945,48.33
0x50, 16:24:02.936,-1.0083,0.6792,0.9009,14.5264,0.8545,-0.7324,-74.0973,-32.2394,179.9945,48.33
0x50, 16:24:02.936,-0.98,0.6885,0.9097,11.3525,-0.3662,0.9766,-73.9874,-32.2284,179.9945,48.35
0x50, 16:24:02.960,-0.96,0.6899,0.917,6.6528,-0.5493,2.4414,-73.9325,-32.2064,179.9945,48.34
0x50, 16:24:02.961,-0.9399,0.6675,0.916,1.0986,0.2441,3.7231,-73.927,-32.1735,179.9945,48.35
0x50, 16:24:02.972,-0.9268,0.6362,0.9102,-4.6997,1.8921,3.8452,-73.9655,-32.1295,179.9945,48.35
0x50, 16:24:02.986,-0.9229,0.603,0.8926,-9.9487,3.7231,2.8076,-74.0479,-32.0911,179.9945,48.34
0x50, 16:24:02.996,-0.9531,0.5737,0.8677,-14.2212,5.8594,2.0142,-74.1577,-32.0581,179.9945,48.35
0x50, 16:24:02.997,-1.0054,0.5439,0.8481,-17.334,7.3853,2.5635,-74.2896,-32.0142,179.9945,48.37
0x50, 16:24:03.054,-1.0498,0.5352,0.8179,-18.9209,8.1177,4.6997,-74.4379,-31.9482,179.9945,48.37
0x50, 16:24:03.055,-1.0835,0.5244,0.8091,-19.4702,8.1787,7.5073,-74.5972,-31.8494,179.9945,48.36
0x50, 16:24:03.055,-1.0854,0.5391,0.8062,-18.4937,7.6904,7.8735,-74.751,-31.756,179.9945,48.36
0x50, 16:24:03.056,-1.0815,0.5649,0.8091,-16.7847,7.5073,4.5776,-74.8828,-31.6901,179.9945,48.36
0x50, 16:24:03.056,-1.0513,0.5913,0.8188,-14.4043,7.3242,0.7324,-74.9817,-31.6626,179.9945,48.36
0x50, 16:24:03.068,-1.0229,0.627,0.8306,-11.9019,7.4463,-0.5493,-75.0586,-31.6516,179.9945,48.33
0x50, 16:24:03.068,-0.9883,0.6587,0.8345,-9.7656,8.3008,0.8545,-75.108,-31.6187,179.9945,48.33
0x50, 16:24:03.086,-0.957,0.6675,0.8452,-8.4839,9.7046,3.7231,-75.141,-31.5582,179.9945,48.34
0x50, 16:24:03.089,-0.9355,0.6895,0.8501,-7.3242,11.7188,5.3101,-75.152,-31.4813,179.9945,48.35
0x50, 16:24:03.100,-0.9268,0.6909,0.8384,-6.8359,14.5874,2.5635,-75.1355,-31.4154,179.9945,48.35
0x50, 16:24:03.111,-0.9033,0.6968,0.812,-6.958,17.8833,-3.2959,-75.097,-31.4044,179.9945,48.35
0x50, 16:24:03.122,-0.8682,0.7139,0.7671,-7.6294,21.4844,-8.3008,-75.0311,-31.4264,179.9945,48.33
0x50, 16:24:03.177,-0.8408,0.7163,0.7246,-9.2163,25.3906,-10.8643,-74.9597,-31.4648,179.9945,48.33
0x50, 16:24:03.230,-0.8149,0.7363,0.6465,-10.8032,28.8696,-13.6108,-74.8718,-31.5253,179.9945,48.34
0x50, 16:24:03.231,-0.8711,0.7607,0.5488,-12.8784,33.1421,-18.5547,-74.7784,-31.6187,179.9945,48.34
0x50, 16:24:03.231,-0.9614,0.7798,0.4341,-15.4419,36.6211,-22.644,-74.6741,-31.7395,179.9945,48.35
0x50, 16:24:03.232,-1.0884,0.792,0.2852,-18.7378,39.0015,-22.3389,-74.5917,-31.8494,179.9945,48.35
0x50, 16:24:03.232,-1.2485,0.7881,0.1089,-23.2544,41.626,-18.1885,82.1283,-31.9153,179.9945,48.36
0x50, 16:24:03.244,-1.3296,0.8086,-0.1216,-29.48,43.8843,-11.7188,81.5735,-31.7395,179.9945,48.34
0x50, 16:24:03.245,-1.4058,0.8735,-0.3511,-40.1001,49.4995,-3.8452,80.8759,-31.6296,179.9945,48.34
0x50, 16:24:03.245,-1.4541,0.9751,-0.5098,-56.2134,59.7534,6.958,79.942,-31.6022,179.9945,48.34
0x50, 16:24:03.246,-1.4438,1.0957,-0.6377,-77.7588,74.4019,23.5596,78.6896,-31.7065,179.9945,48.35
0x50, 16:24:03.246,-1.4199,1.2065,-0.6987,-106.7505,97.229,44.3726,76.9757,-31.9482,179.9945,48.34
0x50, 16:24:03.257,-1.2832,1.2925,-0.7124,-143.3105,127.9907,66.04,74.6741,-32.3053,179.9945,48.35
0x50, 16:24:03.257,-1.1147,1.3267,-0.6592,-185.791,167.7856,83.5571,71.6528,-32.6678,179.9945,48.35
0x50, 16:24:03.285,-0.9355,1.3198,-0.4946,-231.0181,215.3931,87.2803,67.8571,-32.8162,179.9945,48.35
0x50, 16:24:03.286,-0.8218,1.2974,-0.2837,-276.5503,269.6533,75.3174,63.2977,-32.4976,179.9945,48.34
0x50, 16:24:03.292,-0.7607,1.2324,-0.0796,-321.2891,326.2939,59.9976,58.0573,-31.5692,179.9945,48.34
0x50, 16:24:03.293,-0.7241,1.0781,0.1675,-363.7085,382.7515,54.9927,52.2455,-30.0092,179.9945,48.34
0x50, 16:24:03.300,-0.6362,0.8267,0.4634,-400.4517,437.0728,59.6924,46.0327,-27.8064,179.9945,48.34
0x50, 16:24:03.310,-0.5728,0.5928,0.8477,-427.9785,489.1968,62.1948,39.6661,-24.8566,179.9945,48.35
0x50, 16:24:03.322,-0.5332,0.4072,1.1787,-445.3735,536.1938,56.5796,33.4259,-21.0938,179.9945,48.33
0x50, 16:24:03.337,-0.6782,0.2734,1.5474,-453.5522,577.0874,54.9316,27.4878,-16.5784,179.9945,48.33
0x50, 16:24:03.348,-0.8301,0.1836,1.8877,-452.0264,609.314,77.5757,21.9232,-11.5302,179.9945,48.35
0x50, 16:24:03.349,-1.0181,0.0059,2.2847,-439.209,633.1177,129.8218,16.8036,-6.1414,179.9945,48.34
0x50, 16:24:03.360,-1.1909,-0.0713,2.6646,-410.0952,647.3389,183.6548,12.3102,-0.4779,179.9945,48.34
0x50, 16:24:03.370,-1.5532,-0.1724,3.1787,-368.9575,652.71,209.5947,8.5913,5.4492,179.9945,48.35
0x50, 16:24:03.385,-1.8408,-0.1655,3.8286,-318.0542,642.5781,224.8535,5.7184,11.4642,179.9945,48.36
0x50, 16:24:03.392,-2.0327,-0.1953,4.5229,-259.2163,615.8447,265.9302,3.7848,17.3254,179.9945,48.35
0x50, 16:24:03.392,-2.0244,-0.3613,5.228,-191.8335,574.4629,337.0361,3.0377,22.8351,179.9945,48.35
0x50, 16:24:03.410,-1.8252,-0.6821,5.8291,-111.6333,518.1274,405.5176,3.7408,27.7954,179.9945,48.33
0x50, 16:24:03.417,-1.5981,-1.1621,6.3921,-21.4844,447.3877,445.0073,6.0205,31.9702,179.9945,48.33
0x50, 16:24:03.451,-1.2964,-1.6938,6.8438,76.355,359.6802,463.623,9.8987,35.0574,179.9945,48.33
0x50, 16:24:03.452,-1.0029,-2.2725,7.0396,178.1616,255.0659,464.2944,15.1996,36.7767,179.9945,48.32
0x50, 16:24:03.452,-0.8545,-2.8193,6.874,281.25,135.1318,422.1802,21.319,36.969,179.9945,48.33
0x50, 16:24:03.460,-1.0635,-3.2827,6.373,384.2163,-0.6104,337.4634,27.5262,35.7385,179.9945,48.34
0x50, 16:24:03.467,-1.4995,-3.6655,5.5806,483.0933,-148.6206,256.1035,33.4973,33.2391,179.9945,48.34
0x50, 16:24:03.485,-2.0356,-3.9888,4.561,576.2939,-304.5044,205.8716,39.2816,29.5642,179.9945,48.33
0x50, 16:24:03.491,-2.6206,-4.1558,3.3682,661.0107,-468.6279,166.3208,44.9396,24.884,179.9945,48.33
0x50, 16:24:03.492,-3.1553,-4.1968,2.0923,732.0557,-633.4229,118.6523,50.5756,19.5612,179.9945,48.34
0x50, 16:24:03.513,-3.8813,-3.9863,0.9517,785.1563,-788.5742,74.7681,56.4313,13.9746,179.9945,48.34
0x50, 16:24:03.513,-4.3442,-3.5278,0.0166,814.5752,-934.2041,54.0771,-89.7253,8.3606,179.9945,48.34
0x50, 16:24:03.602,-4.5259,-2.7539,-0.541,803.6499,-1055.9692,67.0166,-80.1398,8.9813,179.9945,48.33
0x50, 16:24:03.603,-4.1069,-2.0479,-0.4116,734.8022,-1148.9868,107.1777,-70.9717,8.0695,179.9945,48.32
0x50, 16:24:03.604,-3.6855,-1.3643,0.1123,620.1172,-1207.3364,162.2925,-63.078,5.6689,179.9945,48.32
0x50, 16:24:03.604,-3.21,-0.9976,0.5186,463.9893,-1227.417,218.8721,-57.2552,2.0599,179.9945,48.34
0x50, 16:24:03.605,-2.8906,-0.9399,0.77,280.3345,-1198.7305,263.7329,-54.0363,-2.1973,179.9945,48.32
0x50, 16:24:03.605,-2.5176,-1.1938,0.7583,96.1914,-1124.6948,278.0151,-53.4869,-6.5533,179.9945,48.33
0x50, 16:24:03.605,-2.2832,-1.3755,0.6768,-58.5327,-1011.4136,244.5679,-55.1733,-10.6073,179.9945,48.34
0x50, 16:24:03.606,-1.8882,-1.4575,0.585,-172.1191,-876.4038,174.1333,-58.4253,-14.1833,179.9945,48.32
0x50, 16:24:03.606,-1.4824,-1.4805,0.6729,-243.8965,-741.6382,108.8257,-62.6056,-17.1387,179.9945,48.32
0x50, 16:24:03.635,-1.4121,-1.4453,1.0537,-280.7617,-611.3892,58.4106,-67.1704,-19.4293,179.9945,48.32
0x50, 16:24:03.641,-1.5259,-1.3252,1.5376,-289.2456,-494.9341,-2.6245,-71.6693,-21.3739,179.9945,48.33
0x50, 16:24:03.642,-1.6602,-1.165,1.9341,-277.832,-396.7285,-68.3594,-75.8386,-23.269,179.9945,48.33
0x50, 16:24:03.643,-1.8853,-1.0044,2.2227,-257.2021,-318.8477,-118.7134,-79.6179,-25.2026,179.9945,48.33
0x50, 16:24:03.662,-1.8779,-0.9194,2.4766,-232.1167,-259.2163,-156.0669,-83.0017,-27.2021,179.9945,48.32
0x50, 16:24:03.670,-1.9155,-0.8325,2.6553,-206.2378,-212.8296,-182.0068,-86.0394,-29.2676,179.9945,48.32
0x50, 16:24:03.685,-2.0029,-0.7622,2.7153,-180.1147,-179.8706,-198.1812,-88.7695,-31.3715,179.9945,48.33
0x50, 16:24:03.696,-2.2871,-0.7476,2.644,-155.0903,-154.2969,-216.3696,-91.2305,-33.5687,179.9945,48.32
0x50, 16:24:03.696,-2.4937,-0.7368,2.5015,-132.9346,-138.2446,-228.8818,-93.5101,-35.8264,179.9945,48.33
0x50, 16:24:03.711,-2.6943,-0.7197,2.3784,-114.0747,-128.54,-229.248,-95.6799,-38.0347,179.9945,48.32
0x50, 16:24:03.722,-2.6011,-0.7593,2.3291,-98.938,-124.5728,-225.8301,-97.8113,-40.1605,179.9945,48.33
0x50, 16:24:03.735,-2.4185,-0.7754,2.3706,-86.731,-121.6431,-221.7407,-99.9536,-42.193,179.9945,48.33
0x50, 16:24:03.746,-2.189,-0.8335,2.5117,-80.3223,-119.9341,-216.3696,-102.1674,-44.1156,179.9945,48.33
0x50, 16:24:03.747,-2.1616,-0.7847,2.6206,-77.6367,-116.9434,-211.9751,-104.4855,-45.9393,179.9945,48.33
0x50, 16:24:03.761,-2.1865,-0.7896,2.6162,-78.0029,-116.4551,-209.7168,-106.9739,-47.6807,179.9945,48.32
0x50, 16:24:03.769,-2.2788,-0.7964,2.5322,-81.543,-118.5913,-207.2754,-109.6985,-49.3176,179.9945,48.33
0x50, 16:24:03.786,-2.3843,-0.7695,2.4785,-88.0127,-125.4272,-204.1626,-112.7527,-50.8173,179.9945,48.32
0x50, 16:24:03.794,-2.4575,-0.6987,2.5078,-93.75,-136.6577,-199.0356,-116.1804,-52.1191,179.9945,48.33
0x50, 16:24:03.794,-2.4443,-0.6694,2.5342,-100.4639,-151.4282,-190.0024,-120.0092,-53.1573,179.9945,48.32
0x50, 16:24:03.829,-2.4146,-0.686,2.5791,-107.4829,-167.1753,-180.2368,-124.2224,-53.8824,179.9945,48.33
0x50, 16:24:03.829,-2.3149,-0.7471,2.6396,-113.8916,-183.0444,-171.2036,-128.7543,-54.267,179.9945,48.33
0x50, 16:24:03.830,-2.1743,-0.8657,2.6758,-118.7744,-196.7163,-160.2173,-133.4674,-54.2889,179.9945,48.32
0x50, 16:24:03.841,-1.9829,-1.0503,2.6909,-122.0093,-207.2754,-150.5737,-138.219,-53.9539,179.9945,48.32
0x50, 16:24:03.842,-1.8345,-1.2109,2.7036,-123.291,-213.8062,-147.583,-142.9266,-53.3441,179.9945,48.33
0x50, 16:24:03.861,-1.7515,-1.3208,2.7456,-123.291,-216.5527,-148.9258,-147.5079,-52.5146,179.9945,48.33
0x50, 16:24:03.872,-1.7583,-1.3354,2.834,-122.6196,-216.3696,-151.8555,-151.9189,-51.5039,179.9945,48.34
0x50, 16:24:03.888,-1.7803,-1.2813,2.8628,-121.3379,-215.8813,-157.1655,-156.1542,-50.3394,179.9945,48.33
0x50, 16:24:03.888,-1.8555,-1.2378,2.8232,-120.6665,-214.3555,-160.8887,-160.1807,-49.0265,179.9945,48.32
0x50, 16:24:03.899,-1.855,-1.2295,2.7793,-122.9248,-214.4165,-158.2031,-163.96,-47.5488,179.9945,48.31
0x50, 16:24:03.925,-1.8066,-1.2725,2.8193,-128.1738,-214.7827,-151.062,-167.4811,-45.9009,179.9945,48.31
0x50, 16:24:03.944,-1.7686,-1.2827,2.8667,-132.3853,-214.5996,-146.0571,-170.755,-44.1211,179.9945,48.3
0x50, 16:24:03.955,-1.7075,-1.3184,2.9624,-139.0381,-214.7827,-145.813,-173.8751,-42.2369,179.9945,48.31
0x50, 16:24:03.956,-1.7183,-1.3374,3.0972,-145.874,-213.6841,-142.8833,-23.3514,-40.2649,179.9945,48.33
0x50, 16:24:03.957,-1.7407,-1.3774,3.145,-152.5879,-213.3789,-136.5967,-24.5325,-42.7643,179.9945,48.35
0x50, 16:24:03.957,-1.8125,-1.3774,3.1265,-158.5693,-212.4023,-135.8643,-25.7904,-45.2582,179.9945,48.32
0x50, 16:24:03.985,-1.8247,-1.3457,3.1499,-163.7573,-210.9375,-137.6343,-27.1033,-47.7576,179.9945,48.32
0x50, 16:24:03.996,-1.8672,-1.3066,3.1445,-169.1895,-209.8389,-131.8359,-28.559,-50.2295,179.9945,48.32
0x50, 16:24:03.997,-1.9194,-1.251,3.0928,-172.6685,-209.8999,-124.2676,-30.1794,-52.663,179.9945,48.32
0x50, 16:24:03.998,-2.0142,-1.2017,3.0474,-175.293,-208.4961,-119.873,-31.9482,-55.069,179.9945,48.32
0x50, 16:24:04.010,-1.9976,-1.2104,3.0708,-178.4668,-209.5337,-109.6191,-33.9862,-57.4255,179.9945,48.32
0x50, 16:24:04.062,-2.0415,-1.1694,3.1689,-180.2979,-209.8999,-94.9097,-36.3922,-59.6997,179.9945,48.32
0x50, 16:24:04.062,-1.9873,-1.0752,3.2295,-179.7485,-211.6089,-93.5669,-39.0509,-61.9574,179.9945,48.31
0x50, 16:24:04.063,-2.145,-0.8774,3.2866,-176.9409,-211.0596,-110.4126,-41.7096,-64.292,179.9945,48.32
0x50, 16:24:04.064,-2.2993,-0.6465,3.334,-171.936,-213.0737,-127.1973,-44.4012,-66.731,179.9945,48.32
0x50, 16:24:04.064,-2.4033,-0.4824,3.3345,-165.2832,-216.3696,-122.4976,-47.5378,-69.1315,179.9945,48.31
0x50, 16:24:04.065,-2.3813,-0.3774,3.292,-158.8135,-219.1772,-95.6421,-51.6742,-71.3177,179.9945,48.32
0x50, 16:24:04.086,-2.2783,-0.3242,3.2681,-152.4658,-217.7734,-60.9131,-57.1344,-73.147,179.9945,48.32
0x50, 16:24:04.097,-2.0894,-0.2886,3.249,-143.3716,-212.1582,-32.1655,-63.8745,-74.5642,179.9945,48.31
0x50, 16:24:04.098,-1.9453,-0.2681,3.2388,-132.6904,-200.5615,-19.4092,-71.4166,-75.6244,179.9945,48.31
0x50, 16:24:04.110,-1.8438,-0.2471,3.2212,-120.7275,-183.5938,-19.165,-79.1785,-76.3879,179.9945,48.32
0x50, 16:24:04.119,-1.7515,-0.1948,3.2173,-106.5674,-164.1235,-18.7378,-86.759,-76.8823,179.9945,48.32
0x50, 16:24:04.136,-1.6973,-0.1885,3.2363,-92.7124,-142.0898,-14.1602,-93.7408,-77.1021,179.9945,48.32
0x50, 16:24:04.142,-1.6338,-0.1641,3.251,-76.9653,-119.3848,-13.1836,-99.7504,-77.157,179.9945,48.32
0x50, 16:24:04.143,-1.6138,-0.1904,3.2192,-60.3638,-96.0083,-20.813,-104.6613,-77.2009,179.9945,48.32
0x50, 16:24:04.161,-1.5874,-0.2168,3.1763,-42.7856,-72.998,-30.6396,-108.5394,-77.3108,179.9945,48.32
0x50, 16:24:04.168,-1.542,-0.3091,3.1108,-25.2075,-51.7578,-33.4473,-111.4453,-77.4646,179.9945,48.33
0x50, 16:24:04.231,-1.4863,-0.3623,3.0591,-7.4463,-31.7993,-30.8838,-113.3569,-77.6349,179.9945,48.32
0x50, 16:24:04.233,-1.4751,-0.3589,2.958,10.5591,-12.4512,-28.8696,-114.2963,-77.8491,179.9945,48.32
0x50, 16:24:04.233,-1.2822,-0.5723,3.064,26.062,5.8594,-31.7383,-114.3951,-78.1622,179.9945,48.33
0x50, 16:24:04.234,-1.2681,-0.3892,3.0762,44.0674,25.1465,-44.3115,-113.736,-78.6731,179.9945,48.33
0x50, 16:24:04.235,-1.2158,-0.5845,3.022,57.6782,39.0625,-61.2793,-112.6044,-79.3927,179.9945,48.32
0x50, 16:24:04.238,-1.2627,-0.606,2.9043,73.4863,56.3354,-73.0591,-110.5939,-80.2826,179.9945,48.31
0x50, 16:24:04.250,-1.2153,-0.7754,2.7144,86.792,68.9087,-78.5522,-107.5726,-81.2604,179.9945,48.3
0x50, 16:24:04.250,-1.2026,-0.7813,2.6582,99.3652,80.0171,-82.8247,-103.2385,-82.2876,179.9945,48.32
0x50, 16:24:04.262,-1.2471,-0.8193,2.5859,109.4971,88.1958,-86.9751,-97.2729,-83.3368,179.9945,48.31
0x50, 16:24:04.299,-1.2231,-0.9473,2.4331,116.5771,95.2759,-97.4121,-89.0717,-84.4244,179.9945,48.32
0x50, 16:24:04.312,-1.2339,-0.9385,2.3989,125.7324,101.2573,-103.9429,-77.2614,-85.4462,179.9945,48.31
0x50, 16:24:04.323,-1.064,-1.1411,2.3369,132.6294,105.5908,-109.4971,-59.9579,-86.2811,179.9945,48.32
0x50, 16:24:04.325,-1.2129,-1.0249,2.2383,140.5029,111.9995,-119.6899,-34.3817,-86.759,179.9945,48.31
0x50, 16:24:04.326,-1.1709,-1.125,2.1797,141.9678,114.3188,-133.0566,-2.1423,-86.5668,179.9945,48.31
0x50, 16:24:04.326,-1.1714,-0.9873,2.2075,144.5923,118.3472,-139.6484,23.3185,-85.4352,179.9945,48.31
0x50, 16:24:04.326,-1.0718,-0.8711,2.3623,139.0991,121.46,-135.3149,34.2609,-83.7872,179.9945,48.31
0x50, 16:24:04.338,-0.9336,-0.5928,2.542,132.6294,125.061,-122.3145,38.4027,-82.0624,179.9945,48.31
0x50, 16:24:04.361,-0.9116,-0.5293,2.688,119.6289,128.6011,-105.835,39.8199,-80.3979,179.9945,48.3
0x50, 16:24:04.373,-0.8003,-0.5034,2.7466,106.3232,132.6294,-92.9565,40.0836,-78.783,179.9945,48.3
0x50, 16:24:04.373,-0.7251,-0.5791,2.7246,90.6372,138.4277,-89.1113,39.9298,-77.1515,179.9945,48.3
0x50, 16:24:04.374,-0.5684,-0.7148,2.6865,77.1484,144.7754,-95.8252,39.8474,-75.4266,179.9945,48.3
0x50, 16:24:04.392,-0.4136,-0.8569,2.5737,66.7725,152.4658,-114.563,40.144,-73.5205,179.9945,48.3
0x50, 16:24:04.402,-0.3862,-0.9282,2.4023,57.8613,160.8276,-145.6909,40.979,-71.3507,179.9945,48.3
0x50, 16:24:04.464,-0.3945,-0.9404,2.2563,51.3306,169.6777,-183.5938,42.3029,-68.8678,179.9945,48.3
0x50, 16:24:04.464,-0.4092,-0.9604,2.1831,44.7998,176.7578,-215.5762,43.797,-66.1102,179.9945,48.3
0x50, 16:24:04.465,-0.5034,-0.9458,2.2007,39.2456,182.312,-231.6284,45.1154,-63.1934,179.9945,48.31
0x50, 16:24:04.466,-0.585,-0.937,2.25,33.02,184.5703,-232.9712,46.1096,-60.238,179.9945,48.32
0x50, 16:24:04.477,-0.6299,-0.8857,2.2871,27.0386,185.3027,-227.6001,46.8073,-57.3102,179.9945,48.31
0x50, 16:24:04.478,-0.6489,-0.7734,2.3384,21.1182,184.6924,-223.877,47.3071,-54.4153,179.9945,48.3
0x50, 16:24:04.479,-0.6543,-0.6836,2.3638,14.2822,183.2275,-225.9521,47.7081,-51.5149,179.9945,48.31
0x50, 16:24:04.479,-0.7041,-0.5967,2.3652,7.0801,181.0913,-232.4829,48.0597,-48.576,179.9945,48.31
0x50, 16:24:04.491,-0.7363,-0.5669,2.3447,-1.0986,177.9175,-238.2202,48.3563,-45.6152,179.9945,48.3
0x50, 16:24:04.491,-0.7852,-0.5835,2.3447,-9.3384,173.645,-237.9761,48.5486,-42.6819,179.9945,48.3
0x50, 16:24:04.510,-0.8413,-0.5918,2.3521,-17.334,168.396,-231.3843,48.6255,-39.8309,179.9945,48.31
0x50, 16:24:04.535,-0.8667,-0.5801,2.3608,-24.7192,162.5366,-221.0083,48.5815,-37.1008,179.9945,48.3
0x50, 16:24:04.546,-0.8433,-0.5239,2.3467,-31.6162,156.4941,-207.3364,48.4113,-34.5081,179.9945,48.29
0x50, 16:24:04.546,-0.8057,-0.4697,2.3213,-38.8184,150.8179,-187.0117,48.1036,-32.1075,179.9945,48.3
0x50, 16:24:04.561,-0.7666,-0.4565,2.3047,-46.3257,145.1416,-156.4331,47.6202,-29.9762,179.9945,48.3
0x50, 16:24:04.563,-0.7676,-0.436,2.3022,-53.3447,140.3809,-117.3706,46.9446,-28.1635,179.9945,48.3
0x50, 16:24:04.563,-0.7603,-0.4531,2.2866,-59.8145,135.9863,-75.1953,46.0876,-26.6858,179.9945,48.29
0x50, 16:24:04.585,-0.793,-0.4878,2.2905,-65.2466,132.0801,-34.8511,45.0769,-25.5157,179.9945,48.3
0x50, 16:24:04.643,-0.7935,-0.5581,2.3247,-69.6411,128.9063,0.6714,43.9453,-24.6149,179.9945,48.3
0x50, 16:24:04.644,-0.8218,-0.5747,2.3257,-72.3877,126.3428,29.0527,42.7203,-23.9063,179.9945,48.3
0x50, 16:24:04.644,-0.8364,-0.6162,2.2949,-74.0967,123.4741,47.8516,41.4514,-23.324,179.9945,48.3
0x50, 16:24:04.645,-0.8555,-0.6567,2.269,-74.9512,120.7275,57.4341,40.1715,-22.7966,179.9945,48.3
0x50, 16:24:04.645,-0.8691,-0.6948,2.2539,-75.1343,118.1641,59.8145,38.9081,-22.2803,179.9945,48.3
0x50, 16:24:04.658,-0.8579,-0.7207,2.2593,-74.707,115.5396,56.8237,37.6831,-21.7365,179.9945,48.29
0x50, 16:24:04.678,-0.8472,-0.729,2.2568,-74.0356,112.915,49.9878,36.5131,-21.1487,179.9945,48.28
0x50, 16:24:04.690,-0.8413,-0.7363,2.2397,-73.3643,110.5347,41.2598,35.3925,-20.506,179.9945,48.29
0x50, 16:24:04.691,-0.8447,-0.7368,2.2251,-73.1201,108.3374,32.2876,34.3323,-19.8138,179.9945,48.29
0x50, 16:24:04.692,-0.8491,-0.7266,2.2285,-72.998,106.3232,23.9868,33.3105,-19.0668,179.9945,48.29
0x50, 16:24:04.692,-0.8481,-0.7197,2.228,-73.1812,104.3091,16.9678,32.3328,-18.2922,179.9945,48.3
0x50, 16:24:04.693,-0.8613,-0.7178,2.2095,-73.4863,102.2949,11.4136,31.3879,-17.4847,179.9945,48.29
0x50, 16:24:04.710,-0.8877,-0.731,2.1777,-74.4019,100.2197,8.0566,30.4541,-16.6718,179.9945,48.28
0x50, 16:24:04.720,-0.9438,-0.7334,2.1973,-75.2563,97.9004,7.3853,29.5367,-15.8698,179.9945,48.29
0x50, 16:24:04.722,-0.9971,-0.7324,2.2139,-75.5615,95.2148,9.8877,28.6249,-15.0897,179.9945,48.29
0x50, 16:24:04.735,-1.0439,-0.7485,2.1958,-75.7446,92.041,15.7471,27.7075,-14.3536,179.9945,48.29
0x50, 16:24:04.746,-1.061,-0.7622,2.1709,-75.4395,88.6841,25.2686,26.7902,-13.689,179.9945,48.29
0x50, 16:24:04.760,-1.0527,-0.7798,2.1318,-74.5239,85.4492,37.8418,25.8728,-13.0957,179.9945,48.3
0x50, 16:24:04.797,-1.0225,-0.791,2.1006,-72.7539,82.5195,51.1475,24.95,-12.5739,179.9945,48.3
0x50, 16:24:04.797,-1.0054,-0.7925,2.0874,-70.1294,80.3223,61.7065,24.0491,-12.1069,179.9945,48.3
0x50, 16:24:04.798,-1.0039,-0.7964,2.0737,-66.8945,78.7354,65.979,23.1812,-11.6565,179.9945,48.28
0x50, 16:24:04.798,-1.0063,-0.7915,2.0645,-63.1104,77.6367,62.0728,22.3737,-11.1896,179.9945,48.28
0x50, 16:24:04.813,-1.0098,-0.7944,2.0576,-59.082,76.6602,50.5371,21.6321,-10.6732,179.9945,48.29
0x50, 16:24:04.813,-1.0137,-0.7803,2.0537,-54.8706,75.8667,33.8745,20.9674,-10.0909,179.9945,48.29
0x50, 16:24:04.872,-1.0137,-0.7676,2.0415,-50.9644,74.8901,14.4043,20.3851,-9.4427,179.9945,48.29
0x50, 16:24:04.873,-1.0298,-0.771,2.0454,-47.0581,73.7915,-5.0659,19.8798,-8.7341,179.9945,48.28
0x50, 16:24:04.873,-1.0464,-0.7583,2.0474,-43.335,72.3877,-22.3999,19.4458,-7.9761,179.9945,48.29
0x50, 16:24:04.873,-1.0615,-0.7549,2.0278,-39.7339,70.6177,-36.2549,19.0613,-7.1906,179.9945,48.29
0x50, 16:24:04.886,-1.0825,-0.7793,2.0127,-36.2549,68.5425,-45.4712,18.7262,-6.394,179.9945,48.3
0x50, 16:24:04.891,-1.1172,-0.812,1.9868,-32.7759,65.918,-49.4995,18.4241,-5.614,179.9945,48.3
0x50, 16:24:04.892,-1.1353,-0.8145,1.9604,-29.48,62.9272,-48.1567,18.1549,-4.8615,179.9945,48.28
