address,Time(s),ax(g),ay(g),az(g),wx(deg/s),wy(deg/s),wz(deg/s),AngleX(deg),AngleY(deg),AngleZ(deg),T(Â°) 
0x50, 16:23:08.095,-0.8154,-0.7651,2.0801,5.9204,-2.4414,-2.9297,24.9225,-8.5693,179.9945,47.8
0x50, 16:23:08.175,-0.8403,-0.7661,2.0864,5.188,-1.0376,-1.9531,24.9774,-8.5748,179.9945,47.8
0x50, 16:23:08.175,-0.8496,-0.7837,2.0903,4.0894,-0.3662,1.3428,25.0214,-8.5803,179.9945,47.8
0x50, 16:23:08.176,-0.8735,-0.8022,2.0913,3.6011,0.4272,6.1035,25.0488,-8.6023,179.9945,47.81
0x50, 16:23:08.177,-0.8779,-0.8408,2.1045,3.2349,0.5493,11.4136,25.0653,-8.6462,179.9945,47.81
0x50, 16:23:08.178,-0.8828,-0.8657,2.1099,3.479,0.6714,16.7236,25.0763,-8.7122,179.9945,47.8
0x50, 16:23:08.178,-0.8887,-0.9004,2.1187,4.2114,0.6104,20.9961,25.0873,-8.7946,179.9945,47.8
0x50, 16:23:08.179,-0.8911,-0.915,2.1177,5.3711,0.6104,22.8271,25.1093,-8.8879,179.9945,47.82
0x50, 16:23:08.179,-0.8911,-0.9219,2.1079,6.7749,0.4883,21.3623,25.1477,-8.9703,179.9945,47.81
0x50, 16:23:08.180,-0.8896,-0.9297,2.1167,8.4229,0.4883,16.9067,25.2026,-9.0417,179.9945,47.81
0x50, 16:23:08.181,-0.8857,-0.9351,2.1294,10.0708,0.4272,10.9863,25.2905,-9.0802,179.9945,47.81
0x50, 16:23:08.181,-0.8857,-0.9404,2.1357,11.7798,0.5493,4.8828,25.4004,-9.0967,179.9945,47.81
0x50, 16:23:08.182,-0.8848,-0.9355,2.1338,13.4888,0.7324,-0.6714,25.5377,-9.0912,179.9945,47.81
0x50, 16:23:08.185,-0.8809,-0.9492,2.1348,15.1367,1.0376,-5.4932,25.6915,-9.0582,179.9945,47.8
0x50, 16:23:08.213,-0.8701,-0.9648,2.1514,16.6626,1.2817,-9.3384,25.8728,-9.0033,179.9945,47.8
0x50, 16:23:08.213,-0.8545,-0.9507,2.168,18.1885,1.77,-11.1694,26.0706,-8.9374,179.9945,47.82
0x50, 16:23:08.235,-0.8394,-0.9375,2.1807,19.3481,2.3804,-10.8643,26.2793,-8.8715,179.9945,47.8
0x50, 16:23:08.246,-0.8242,-0.9258,2.1885,20.0806,3.0518,-9.4604,26.488,-8.8,179.9945,47.8
0x50, 16:23:08.247,-0.8262,-0.8984,2.1807,20.4468,3.9063,-8.606,26.7023,-8.7286,179.9945,47.8
0x50, 16:23:08.267,-0.8403,-0.876,2.1709,20.3857,4.7607,-9.7046,26.9165,-8.6407,179.9945,47.79
0x50, 16:23:08.267,-0.8506,-0.8467,2.1489,20.0195,5.5542,-12.6953,27.1307,-8.5364,179.9945,47.8
0x50, 16:23:08.267,-0.8599,-0.8271,2.127,19.165,6.1646,-15.9912,27.3395,-8.4045,179.9945,47.8
0x50, 16:23:08.287,-0.8721,-0.8076,2.1187,18.1274,6.4087,-17.8223,27.5372,-8.2672,179.9945,47.8
0x50, 16:23:08.288,-0.8936,-0.7983,2.1094,16.8457,6.5308,-17.2729,27.724,-8.1299,179.9945,47.81
0x50, 16:23:08.365,-0.9067,-0.7861,2.0967,15.3809,6.2256,-15.0146,27.8943,-8.0035,179.9945,47.81
0x50, 16:23:08.365,-0.9106,-0.7788,2.084,13.9771,5.6152,-11.5356,28.0426,-7.8992,179.9945,47.81
0x50, 16:23:08.365,-0.9126,-0.7861,2.0908,12.6953,4.7607,-6.8359,28.1744,-7.8278,179.9945,47.81
0x50, 16:23:08.365,-0.9175,-0.8013,2.085,11.5967,3.7231,-1.2817,28.2898,-7.7893,179.9945,47.8
0x50, 16:23:08.365,-0.918,-0.8262,2.082,10.9253,2.5024,4.3945,28.3942,-7.7893,179.9945,47.8
0x50, 16:23:08.365,-0.9321,-0.8501,2.0693,10.6812,1.0986,9.7656,28.4875,-7.8223,179.9945,47.81
0x50, 16:23:08.365,-0.9448,-0.8809,2.0693,10.7422,-0.4272,14.8926,28.5754,-7.8992,179.9945,47.81
0x50, 16:23:08.365,,,,,,,,,,
